speaker,sex,text
nervich_paul,M,"NERVICH
(zuem Narr unn macht’m e Füscht):
Sie impertinenter Mensch! Was fallt Ihnne yn, mich ynsperre ze lonn ! 
"
brummer,M,"BRUMMER
(grad so zuem Narr):
Sie Erbschlycher ! Was unterstehn Sie sich, mich in e Narrehüss ze stecke! 
"
nervich_paul,M,"NERVICH
(wie vorig):
Ihri Dochter kenne Sie b’halte ! Ich will kein Schwejervadder, wo e Klapps hett!
"
brummer,M,"BRUMMER
(wie vorig):
Unn Ihnne soll ich myni Dochter gänn ? Nein, e Narr kummt mir nitt ins Hüss !
"
narr,M,"NARR
(langsam):
Tahitata ! Ze will ich Ejch ebb’s ander’s saawe: Wyll der 
"
"BRUMMER unn NERVICH
(zeije-n-uff de Narr; glychzyttig):
Ich hahb’s jo g’saat, ass’r verruckt isch !
"
"NERVICH unn BRUMMER
(lueje sich no gejesyttig an; glychzyttig):
Ich kenn Sie jo gar nitt!
"
euphrosine_bendele,F,"EUPHROSINE
(uffgerejt):
Nein, die jung Gans geht mir jetzt doch ze wytt! 
"
narr,M,"NARR
(wycht zeruck, fur sich):
Gott behietmich ! 
"
erster_warter,M,"1. WÄRTER:
Der hett uns schynnt’s kein lätzi Farce g’spielt !
"
narr,M,"NARR:
Unn so e’n-Artist soll no e Muck im Hirn hann! Tahitata !
"
euphrosine_bendele,F,"EUPHROSINE:
Mir steht d’r Verstand stille !
"
brummer,M,"BRUMMER
(uffgerejt):
Ja, wer isch denn no eijetlich d’r Dokter Nervich ?
"
nervich_paul,M,"NERVICH
(grad so):
Diss bin ich, Monsieur ! Wer isch no awer myner richtig Schwejerbabbe ?
"
brummer,M,"BRUMMER:
Ich heiss Brummer ! Awer myner Dochtermann sinn Sie waje dem noch lang nitt !
"
narr,M,"NARR
(lacht lütt):
Tahitata! Dort isch’s schriftlich ! 
"
brummer,M,"BRUMMER:
Jesses, ich habb’s jo dem Narr schriftlich gänn !
"
nervich_paul,M,"NERVICH
(wo’s Schryewes geläse hett, zuem Brummer):
Welle mir’s no nitt au deby lonn, liewer Herr Brummer ?
"
brummer,M,"BRUMMER
(unentschlosse):
Nein, mir isch zue arich mitg’spielt worre!
"
nervich_paul,M,"NERVICH:
Monsieur Brummer, was Kinder unn Narre welle, isch d’Stimm vum Himmel! Also...
"
brummer,M,"BRUMMER:
Na, myntwäje ! 
"
nervich_paul,M,"NERVICH
(umarmt de Brummer):
Liewer Schwejerbabbe, ich bin numme-n-ins Oktavie verruckt, schunscht awer ganz normal!
"
euphrosine_bendele,F,"EUPHROSINE
(wo bis do unne baff do isch g’stunde, zuem Brummer):
Was? Sie sinn d’r Monsieur Brummer ?
"
brummer,M,"BRUMMER:
Allerdings, Mademoiselle ...
"
euphrosine_bendele,F,"EUPHROSINE:
... Euphrosine Bendélé heiss ich !
"
brummer,M,"BRUMMER:
Isch’s mejlich !
"
euphrosine_bendele,F,"EUPHROSINE:
Ja, unn ich bin do fur myne Goldschatz ze sueche, wo...
"
oktavie,F,"OKTAVIE
(stirmt uff de Nervich los):
Nein, der Goldschatz do isch myne! Gell, Paul, ’s isch wohr ?
"
nervich_paul,M,"NERVICH:
Gewiss, lieb’s Kind ! Dyn Babbe isch d’accord mit mir !
"
oktavie,F,"OKTAVIE:
Gott sej Dank ! 
"
euphrosine_bendele,F,"EUPHROSINE:
D’r Herr Dokter? Ich habb doch myne Papegej gemeint, wo mir furtg’flöje isch !
"
oktavie,F,"OKTAVIE:
No isch jo alles guet ! 
"
brummer,M,"BRUMMER
(zuer Euphrosine):
Was, der Unglieksvöjel isch Ihnne? In dem Fall will ich Ihnne gern bis an myne Dood sueche hälfe — 
"
euphrosine_bendele,F,"EUPHROSINE
(fallt’m um de Hals):
Nein, jetzt loss ich’ne flieje, wo’r anne will, denn d’r scheenscht Papegei isch nix geje-n-e lieb’s Babbele !
"
