speaker,sex,text
alphonsel,M,"Alphonsel:
Jo, nein, i tröij nit.
"
colette,F,"Colette:
Isch diß so ebbs aris?
"
alphonsel,M,"Alphonsel:
Nein, awer i schenier mi.
"
colette,F,"Colette:
Voyons, Monsieur Alphonse, e so großer Bue, fascht e Mann !
"
alphonsel,M,"Alphonsel:
Er hett m'r e Shmutz genn un hett — — g'saat — — — —
"
colette,F,"Colette:
Alle hopp, gebabbelt.
"
alphonsel,M,"Alphonsel:
Jo, er hett gemeint, i soll ne Inne an simm Platz genn.
"
colette,F,"Colette:
Ah, ah, epatanter Typ, d'r Tortino, — e famosi Idee. Sunsch nix — un do machsch dü so G'schäfte?
            Allons komm her un gib m'r ne.
"
alphonsel,M,"Alphonsel
(zögernd):
Ja macht diß nix, i hab gemeint — — —
"
colette,F,"Colette:
Ulle, i sich schunn, s'geht nit andersch. — Do hesch noch e große Nickel — here mit dem
            Shmutz.
"
alphonsel,M,"Alphonsel:
Zwanzig Pfenni! Do hann Sie ne. 
            
"
colette,F,"Colette
(weich):
Merci lieb's Alphonsel, — dü machsch doch wenigschtens dinni Commissione so guet m'r kann. Komm
            jetzt griesch au noh einer vun mir, hytt hesch alles im doppelte G'schirr.
"
alphonsel,M,"Alphonsel:
Ja Mamsell, hytt griej i alles zwei Mol. Zwei halwi Marik hawi kriejt un zwei Shmitz. E fuerichter
            Daa, — denne schriw-i in de Kalender. Jetzt will i awer gehn, sunsch wurr i g'scholte, daß i so lang
            furtblie — un do rauchts als.
"
colette,F,"Colette :
Wurum nit gar. Hesch Angscht, griesch denn als noch Schläij, so e großer Bue?
"
alphonsel,M,"Alphonsel:
Jo — nein.
"
colette,F,"Colette:
Jo nein, au guet, wurum denn als ?
"
alphonsel,M,"Alphonsel:
Ja d'r Babbe meint glich widder, i bin Velo g'fahre, un er will's nit hann, — er saat als, ich
            brech' m'r noch emol de Hals, er kann 's uewerhaupt nit verbutze.
"
colette,F,"Colette:
Tiens, der isch grad wie minner Herr, — un wer weiß, ob die wo drüwer schelte nit au emol
            fahre?
"
alphonsel,M,"Afphonsel:
Diß isch sicher, Mamsell, do wott i fascht wette! 
            
"
colette,F,"Colette:
I weiß nit. 
            
"
alphonsel,M,"Alphonsel:
Was isch denn Mamsell Colette, wie sehn Sie üß, isch's nit g'hier? Ich riß üss, adje Mamsell
            Colette, 
            
"
colette,F,"Colette
(an der Thür, hinaussprechend):
Awer Madam, awer Madam! —
"
juliette,F,"Juliette:
Mon Dieu, die Partie! oh min Fueß, min Fueß.
"
colette,F,"Colette:
Madame, um's Gotteswille, was isch g'schehn ?
"
blotzmeier,M,"Blotzmeier:
Ja mir han hitt kein Glück, mir sinn Alli g'stürzt, Alli,
"
mme_trett,F,"Mme. Trett:
Minner Arm, — er ish üssenand! Oh, uh, ah!
"
ursule,F,"Ursule:
Un min Bake brennt wie Fiehr! Mini Zähn lottle m'r im Müül erum. Colette, springt Sie so schnell
            als Sie kann zuem Dokter, d'Madam hett amend de Fueß gebroche.
"
colette,F,"Colette:
Jesses nein, isch diß e G'schicht, i lauf was i kann. 
            
"
kutscher,M,"Kütscher:
Heh, wo soll i denn die kapütene Velo anne keije, i hab' sie drunte im Gang.
"
juliette,F,"Juliette:
Lonn Sie, — oh, mon pied, — lonn Sie nur dorte.
"
kutscher,M,"Kütscher :
Jo s'isch doch nur noch e Hüffe alt's Ise. Disch ish ebbs for in's Mischtfässel. — Adje.
"
mme_trett,F,"Mme. Trett :
Warte Kütscher. — Ma fille, i geh, i fahr direkt in d'Langstrooß zue mimm masseur.
"
ursule,F,"Ursule:
I fahr au mit, direkt zuem Abbedeeker, un hol m'r e Hebbpflaschter, au bin i so drecket.
"
juliette,F,"Juliette:
S'isch nit nöthi. Geh nurr nüwwer in minn Zimmer, do findsch was de brüchsch im toilette drinne.
            Gehn — au! — gehn — soignez-vous.
"
mme_trett,F,"Mme. Trett :
Ja liebs Kind, do mueß i di jo ellein lonn.
"
blotzmeier,M,"Blotzmeier:
Ach wenn Sie's erlauwe, — so wurr i bi d'r Madame Contre bliewe, bis d'r Dokter kummt.
"
ursule,F,"Ursule:
Sie sinn e ritterlicher, liewer Mensch. — Juliette i geh nüwwer.
"
mme_trett,F,"Mme. Trett :
I geh au. Ma fille, schicksch uns glich nouvelle, wie's geht, gell, wenn d'r Dokter do isch
            g'sinn.
"
juliette,F,"Juliette:
Oui, Maman, — s'isch allewäj nit so arri. Au!
"
"Mme. Trett, Ursule:
Au revoir. 
            
"
blotzmeier,M,"Blotzmeier
(bei Seite):
Ellein ! — 
            
"
juliette,F,"Juliette:
Nein, s'isch — oh — oh — nimm gange.
"
blotzmeier,M,"Blotzmeier :
I hab Sie noch warne welle. Un d'r Germania sin Sie mit Ihrem Rad d'rvun g'schosse, wie wenn Sie
            Fleijel hätte. Sie sin g'fahre wie e-n-Engel, awer zue schnell.
"
juliette,F,"Juliette:
I wär jo durichkumme, awer en même temps isch uns uff minnere Sytt die Kütsch 
            
"
blotzmeier,M,"Blotzmeier :
Ja, d'rno sinn Sie an's Kärichel angerennt, un mir wo dicht hinte noch kumme sinn, sinn üwer Sie
            nüsg'flöije. Nein, so e Böije in d'r Luft, hawi noch keiner gemacht. Ich häb sicher kein Hütt meh an
            de Kneij.
"
juliette,F,"Juliette:
Ich, Sie armer Mann — was, ja wurum hann Sie denn diß noch nit g'saat? gehn Sie doch un lonn Sie
            sich verbinde.
"
blotzmeier,M,"Blotzmeier :
Awer ich bitt Sie. 
            
"
juliette,F,"Juliette:
(bei Seite):
Was packt denne? 
            
"
blotzmeier,M,"Blotzmeier:
Awer Frau Contre, Ihr Mann kann do nix dergeje saue. Wenn 'r Sie so Iiede sieht, er wurd doch nit
            so roh sinn.
"
juliette,F,"Juliette:
Ja meine Sie — er wo's nit sehn kann, daß i — oh min Füeßel — es sticht, es sticht! Wenn i nurr
            erersch denne Schueh üshätt. Diß wurd bös gehn.
"
blotzmeier,M,"Blotzmeier:
Es sticht, Madame, es sticht — ja mir sticht's au in's Herz nin, wenn i an Ihri 
            
"
juliette,F,"Juliette:
Nein, was denke Sie denn — diß schickt sich nicht.
"
blotzmeier,M,"Blotzmeier:
Awer in d'r Noth, wurum denn nit? E Samariterdienscht, e Liewesdienscht. Erlauwe Sie doch.
"
juliette,F,"Juliette :
S'isch wohr, wäje mir, i kann's jetzt doch fascht nimm üshalte.
"
blotzmeier,M,"Blotzmeier:
Ich bin üwerglückli. 
            
"
juliette,F,"Juliette:
Au — mache Sie jetzt kein Plän.
"
blotzmeier,M,"Blotzmeier:
Hab i ne weh gedohn, — nurre vum blose anfasse? Sehn Sie, i benied Ihre Mann.
"
juliette,F,"Juliette:
Ja wurum denn?
"
blotzmeier,M,"Blotzmeier:
Gewiß, er isch ze beniede, so e schöns Frauchen ze hann. Wie kann 'r nurr so sinn, geje-n-e so
            schön's Wywele.
"
juliette,F,"Juliette
(bei Seite):
Ah, ah, — wart nur ! 
            
"
blotzmeier,M,"Blotzmeier:
Sie verstehn mi nit? Wurum verbiet er Inne ze radle. Kammer im e so e göttliche G'schöpf etwas
            abschlaa, do mueß m'r e Stein in 
            
"
juliette,F,"Juliette
(bei Seite):
Oh, diß isch jo e Deklaration. 
            
"
blotzmeier,M,"Blotzmeier :
Hann Sie so weh? Arm's Kind.
"
juliette,F,"Juliette:
Jo, jo, mache Sie jetzt emol ferti.
"
blotzmeier,M,"Blotzmeier:
Nur noch ein Wort, schöni Madam, nurr e klein's Wörtel möcht i 'ne saue.
"
juliette,F,"Juliette
(bei Seite):
I friej Angscht! — 
            
"
juliette,F,"Juliette
(Ursule kommt herein rechts, auf der Wange klebt ihr ein großes Pflaster.)
Oh, Ursule !
"
blotzmeier,M,"Blotzmeier
(bei Seite):
D'r Deifel! — Oh weh! 
            
"
ursule,F,"Ursule:
Ah, mon Dieu! — D'r Herr Blotzmeier uff de Kneij vor'm Juliette. — Was soll 
            
"
juliette,F,"Juliette
(bei Seite):
Jetzt will i mi räche. — 
            
"
blotzmeier,M,"Blotzmeier:
Hein, — wo will diß nüß?
"
ursule,F,"Ursule:
Quoi — was isch?
"
juliette,F,"Juliette:
Eh bien, denk emol was e surprise, — e Surprise, wo dich angeht. D'r Herr Blotzmeier hett m'r grad
            ewe sinni Lieb — zue dir g'ftande un hett bi mir uff de Kneij um dinni Hand ang'halte.
"
blotzmeier,M,"Blotzmeier:
Ich! —
"
ursule,F,"Ursule :
Ah!
"
juliette,F,"Juliette:
Ich hab ihm versproche ze helfe, un hab'm g'saat, daß 'r hoffe kann.
"
blotzmeier,M,"Blotzmeier
(starr, bei Seite):
Was, — ich! — 
            
"
juliette,F,"Juliette:
Tiens, Ursule, do hersch's selwer.
"
ursule,F,"Ursule
(freudig):
Ja, s'isch wohr, er saat ja. Ah, mon Dieu, isch's möjli, — diß Glück? Oh oui, i hab's gewüeßt, ich
            hab's g'spiert, daß 'r mi gern hett.
"
blotzmeier,M,"Blotzmeier
(bei Seite):
Himmel hilf! — 
            
"
ursule,F,"Ursule:
Was, Fräulein, do gitts kein Fräulein meh. 
            
"
juliette,F,"Juliette:
Très bien, à la bonheur. Je le savais, daß de nit nein fauwe wursch.
"
blotzmeier,M,"Blotzmeier
(leise zu Juliette):
Frau Contre, ich will awer — —
"
juliette,F,"Juliette
(ebenso, aber fest):
Sie müehn, — diß sinn Sie mir schuldi.
"
ursule,F,"Ursule:
Oh, quel bonheur, in bin ganz verzwirwelt im Kopf.
"
blotzmeier,M,"Blotzmeier :
Frau Contre, ich mueß mi bi Inne bedanke, awer — — —
"
juliette,F,"Juliette
(zu ihm):
Noch e Wort, un i saa Alles mim Mann.
"
blotzmeier,M,"Blotzmeier
(bei Seite):
Oh weh, — oh weh! — 
            
"
ursule,F,"Ursule:
Was denn, Schätz'l? Oh, ich weiß schunn, was dü mir sauwe witt. Tu m'aimes, i weiß es jo schun
            lang. Hättsh m'rs jo au selwer sauwe könne, — i hätt au glich acceptiert. Oh, was e Glück, — komm in
            minni Ärm dü Herzkäfer, un gib m'r e Schmutz! 
            
"
contre,M,"Contre
(kommt herein, bleibt verwundert stehen):
Was Gücksels, qu'est-ce que c'est qu'ça? — Sieh i erecht? — 
            
"
juliette,F,"Juliette:
Jean! — Wie, dü weisch schunn?
"
contre,M,"Contre:
Mais oui, i hab's Colette do vorne in d'r Gaß angetroffe, i weiß Alles! Oh, mais, dü hesch jo noch
            de Schue an. Attends, i helf d'r ne üßzeije. 
            
"
juliette,F,"Juliette:
Mon cher ami, je te présente deux fiancés.
"
contre,M,"Contre :
Ah bah! — nit möjli? — 
            
"
ursule,F,"Ursule:
Merci, merci. 
            
"
contre,M,"Contre
(zu Juliette):
Eh bien, ma femme, was haltsch de jetzt vum Velofahre. Fahrsch später widder ohne dinne Mann?
"
juliette,F,"Juliette:
I weiß nit, nein. — Dü hesch allewyll erecht g'hett. E Frau isch in zue viel 
            
"
contre,M,"Contre:
A la bonne heure, un ich hab widder minni klein Frau, min lieb Wywele.
"
colette,F,"Colette:
D'r Herr Dokter isch im salon.
"
contre,M,"Contre :
D'r Dokter, hm, — führt Sie ne glich eryn.
"
