speaker,sex,text

lizentiat,M,"Lizenziat
Raddegift! Der Großnas do us Breme?
"

bryd,F,"Bryd
Jo, der wurd nächster Daa die Jumfer Lissel nemme.
"

lizentiat,M,"Lizenziat
Der hergeloffe Burst?
"

bryd,F,"Bryd
Si het mer ’s selber gsait.
"

lizentiat,M,"Lizenziat
I blumbs vom Himmel ’raa. Diß wärd mer gar ze laid,
Es kan nit sin!
"

bryd,F,"Bryd
Wurrum?
"

lizentiat,M,"Lizenziat
Diß raan un lusti Lissel.
Wärd so e Frau for mich!
"

bryd,F,"Bryd
bei Seite
Jo hobsa! Wart e bissel.
"

lizentiat,M,"Lizenziat
Es het mi au gar lieb.
"

bryd,F,"Bryd
bei Seite
Der yngebildt Tripsdrill!
Maint wyl er Rychdum het.
"

lizentiat,M,"Lizenziat
Was redst nix un schweyst still?
"

bryd,F,"Bryd
I puder Sie jez durch; do mueß merr streng ufbasse.
"

lizentiat,M,"Lizenziat
Gelt! ’S Lissel het mi gern?
"

bryd,F,"Bryd
Was wurd Si ’s gar denn hasse?
"

dorthee,F,"Fr. Dorthee
Was gitt ’s do. Was isch diß?
"

lizentiat,M,"Lizenziat
Ah! Pongswar liewi Bas,
Parrthong! Daß i so siz un nigglych ufsteh.
"

dorthee,F,"Fr. Dorthee
Was
Sinn diß for Faxe Bryd? Ier mache d’ Fasnachtsnarre
Do, glauw’ i.
"

lizentiat,M,"Lizenziat
Nong! Frau Bas.
"

dorthee,F,"Fr. Dorthee
Si henn, waiß Gott, e Sparre
Herr Vedder! Growwi Gspäß versteh i nit.
"

lizentiat,M,"Lizenziat
Es isch
Mer halt e-n-Unglück gschehn im ’Ryngehn. Do am Disch
Haw i mi gstoße, bin hienghaauelt uf de Bodde,
Un haa d’ Fresur verknetscht.
"

bryd,F,"Bryd
’S isch fast so gsin.
"

dorthee,F,"Fr. Dorthee
Si sodde
Doch ebbes gschikter sin.
"

lizentiat,M,"Lizenziat
Säwwra! ’S isch wohr, Frau Bas,
Merr sicht halt gar vilmol nit widderst als syn Nas.
Diß liewi Brydel do het mi us demm Lawwrente
Gezaoue. ’S isch gar guet un macht ken Sparrjemente,
Wenn ’s uf de Dienst ankummt.
"

dorthee,F,"Fr. Dorthee
Jo es isch frech genue.
Ier pudre ne ze vil.
"

bryd,F,"Bryd
Ich waiß schunn was i due.
"

dorthee,F,"Fr. Dorthee
Si koste mi jez do vil Puder un Bummade!
Un wott e Grauel noch un Staub.
"

bryd,F,"Bryd
Zell wurd vil schade!
"

dorthee,F,"Fr. Dorthee
In dere Lad sinn jo noch fünf Hoorguffe gsin?
"

bryd,F,"Bryd
I ha imm Herre zway gstekt in de de Dubbeh nyn.
"

dorthee,F,"Fr. Dorthee
Wer het ’s ych ghaiße? Hä?
"

lizentiat,M,"Lizenziat
Sie müen nit so haßliere
For nix un widder nix. Sie solle nix verliere.
I bring ne d’ Guffe morn zeruck.
"

dorthee,F,"Fr. Dorthee
’S pressiert nit so.
"

lizentiat,M,"Lizenziat
Un ’s Lissel hyroth sich, Frau Bas, isch ’s wohr denn?
"

dorthee,F,"Fr. Dorthee
Jo.
Sich selwer hyroth ’s nit, e-n-andre-n-awwer.
"

lizentiat,M,"Lizenziat
Spöddel
Du nit eso; lehr du nurr d’ andre nix, Roßgöddel.
"

bryd,F,"Bryd
Au widder guet!
"

lizentiat,M,"Lizenziat
Frau Bas es stoßt mer siedi uf
Daß Si mer nix dervon hen gstekt.
"

bryd,F,"Bryd
Sie henn gar druf
Spikkliert?
"

lizentiat,M,"Lizenziat
Halt ’s Muul! So ebs duet merr aim vorus saaue;
I haw e Byke jez, es stekkt mer dik im Kraaue.
"

bryd,F,"Bryd
Verwurrje Si nit dran, ’s Brechbulver isch nit dyr,
Do ruef’ ich liewer glych im Uelri.
"

lizentiat,M,"Lizenziat
Glych sichst ’s Fyr
Im Schwarzwald, Raffel du!
"

dorthee,F,"Fr. Dorthee
I waiß nit was Sie welle
Daß Si sich uf emol so wetterlynisch stelle.
"

lizentiat,M,"Lizenziat
Ier Dochter genn Si do so imm e junge Burst?
"

bryd,F,"Bryd
Soll ’s denn e Kracher sin, e-n-Alder?
"

lizentiat,M,"Lizenziat
Bryd! De wurst
Gedeffelt well sin.
"

dorthee,F,"Fr. Dorthee
Gehn eurer Wäy in d’ Küche.
"

bryd,F,"Bryd
Ponkswar, Herr Lizeziat. 
Geht ab.
"

lizentiat,M,"Lizenziat
Wärd ’s nur au imm e Ryche
Wo Si ’s scheen Lissele so gebdidje.
"

dorthee,F,"Fr. Dorthee
Wer saat
Daß er nit rych isch?
"

lizentiat,M,"Lizenziat
Was! Der het doch in der Daat
Gewiß nit, so wie ich, an Gfäll dreidausig Gulde,
E-n-ayes Hysel noch un nit e Heller Schulde,
Un Bettwerk, un Gedüech, Huusroth un Küchegschirr
Von Kupfer un von Zinn. Am Körber bin i dirr
Doch kan merr mit mym Geld als brav Fett us mer koche.
"

dorthee,F,"Fr. Dorthee
Wenn nurr au ’s Geld jung miecht, un gebdi frischi Koche
Un neui Zähn.
"

lizentiat,M,"Lizenziat
I haa donnoch e guets Gebiß.
"

dorthee,F,"Fr. Dorthee
Jo! Wyl Si ieri Zähn verschrywe-n-us Barris.
"

lizentiat,M,"Lizenziat
für sich
Wer Deichert saat so Dings?
"

dorthee,F,"Fr. Dorthee
Was henn Si denn derwidder,
Daß ’s Lissel Hochzyt macht?
"

lizentiat,M,"Lizenziat
’S isch mer in alli Glidder
Nyn gfahre.
"

dorthee,F,"Fr. Dorthee
Kriejt ’s denn nit e junge scheene Mann?
"

lizentiat,M,"Lizenziat
’S hät imm e gfezter gheert, wo ’s au belewe kan!
Ke Liftling. ’S Sprichwort saa: daß d’ Wywer by de-n-Alde 
Un by de rüewije-n-am beste were ghalde.
"

dorthee,F,"Fr. Dorthee
Viel saaue ’s Gejedail.
"

lizentiat,M,"Lizenziat
Kurzum, i haa druf gspakt,
Daß i ier Lissel kriej.
"

dorthee,F,"Fr. Dorthee
Diß isch doch recht verzwakt,
Daß Si ’s ess nie hen gsait. Do macht merr sich ken Grille;
Merr freaut, mer krijt e Korb un stekt ne-n-yn im Stille,
Halt um e-n-andri an, nimmt noch e Körwel mit,
Holt sich drei, vier derzue, biß aini ’s Jowort gitt,
Un endli sich erbarmt.
"

lizentiat,M,"Lizenziat
Frau Bas, diß sinn nur Faxe.
Mier dät ken Kerwelkrütt in ’s Lissels Garde wachse,
Es het mi gar ze gern, un lacht wenn ’s mi nurr sycht.
"

dorthee,F,"Fr. Dorthee
Diß duen noch andri Lyt.
"

lizentiat,M,"Lizenziat
Wie wärd ’s, wenn i villycht
Recht mit em reddidi?
"

dorthee,F,"Fr. Dorthee
Si kinne ’s jo browwiere;
Do müen Si awwer jez ken Auesblick verliere.
Gehn Si als, haidebritsch, zue ’s Prechters.
"

lizentiat,M,"Lizenziat
Isch es dert?
"

dorthee,F,"Fr. Dorthee
Jo. Redde Si imm zue bis daß es sich bekehrt,
Un breddje Si druf los aß wie Galjepader.
"

lizentiat,M,"Lizenziat
Diß wil i, denn i bin jez gar vil obsenader
In myner Lieb, wil do der Lubbel ’s Lissel will.
"

dorthee,F,"Fr. Dorthee
Na! Basche Si als aa, un schweye Si nur still.
"

lizentiat,M,"Lizenziat
Pongswar, Frau Bas, i geh, schmangwäh, wie Si ’s befehle.
Geht ab.
"

dorthee,F,"Fr. Dorthee
Was het merr for Langwyll, do mit dem dirre, scheele
Un schofle Lizeziat. Wärd nit der Zix so rych
Un nood mit ess verawandt, ze ließt merr ne-n-im Stich,
Un dät em vor der Nas, dem Schebbs, d’ Husdier zueschmeddre;
So awwer gheert der Bezz zue unsre nächste Veddre;
Do erwe mer emol. – Was der for Ynfäll het!
Will ’s Lissel han! – Er isch doch dumm aß wie e Brett,
Er soll nurr zue em hien: es wurd ’s dem dichdi steke,
Wo Bardel hohlt de Most. Demm wurd ’s abardi schmeke,
Daß er for Eyerbrüej kriejt yngschenkt e Burjaz,
Wo ne stark trywe wurd. Diß gitt e rechid Haz
Wenn ’s noch der Wolfgang heert, daß in de-n-alde Daaue
Der imm syn Schäzzel will, mier nix, dier nix, abjaaue!
Er kriejt ne uf de Belz; do gitt ’s villicht noch Riß.
Wenn i ’s mym Mann verzähl, ze lächert’s ne gewiß.
Wo blybt er nurr so lang? 
Geht ab.
"

prechtere,F,"Fr. Prechtere
De muest nimm’ an ne denke.
Sych Klärel, an e Mann soll merr syn Herz nie henke,
Wenn merr nit syner Sach gewiß isch.
"

klärel,F,"Klärel
Großer Gott!
Diß hätt i nie geglaubt, daß er lychtfertje Spott
So mit mim Herze trybt. I kan ’s au nonnit glauwe.
"

prechtere,F,"Fr. Prechtere
Glaub ’s odder nit. De gheerst doch au nit zue de Dauwe.
Syn Vadder het ’s so gstait vor dier, aß wie vor mier.
"

klärel,F,"Klärel
Es stoßt mer ’s Herz noch aa.
"

prechtere,F,"Fr. Prechtere
Se sey doch gscheid un füer
Dich nit so kindisch uf. ’S gitt noch viel bravi Männer,
Un du bisch aine werth, so guet aß andri.
"

klärel,F,"Klärel
Wenn er
Nurr nit sich so verstellt un so gelaoue hät,
Se kämt er mer als noch unschuldi vor. I dät
Imm gern diß was er duet, wie schlimm ’s au isch, verzeye.
Villycht isch ’s syn Schuld nit. 
Wischt sich die Thränen ab.
"

prechtere,F,"Fr. Prechtere
Fang doch nit an ze schreye.
Dier kann ’s nit iwwel gehn. De bisch e zue guets Kind,
Bisch dyner Mueder Fraid un Trost. Schlaa ’s in de Wind!
Geht ein Hoffnung ze Grund, kummt d’ ander ball ergeeje.
Wenn ’s Wolfgangs Eltre nurr elain sehn uf ’s Vermeeje,
Se sycht e-n-anderer uf dyn guet Herz by dier;
Uf Hyslichkeit, Verstand, Ordnung un Flyß. Verlier
Nurr d’ Hoffnung nit e so.
"

klärel,F,"Klärel
Het merr e glükli’s Lewe
So ganz gewiß erwart’, so kan ’s nimm’ lycht ebs gewe
Wo aim ’s verlore Glük ersezze kan. For ’s Herz
Sin d’Lükkebüesser nit. Do isch der aye Schmerz
Noch besser als e Fraid wo aine soll bedaiwe;
Verdruß un Drurikait lon isch nit iwwerklaiwe,
Wenn si dief im Gemüed schunn Wurzle gschlaaue han.
So wie der Wolgang gfallt mer nie e-n-andrer Mann.
Er het Verstand un Fyr, isch ernsthaft un doch munder,
Guetmüedi wie e Lamm un fryndli. I verwunder
Mich allemol an imm, daß er so alles waiß,
Un wie merr mit em redt, als blyt im rechte Glaiß,
Un sich nix druf ynbildt. Un was er for Talente
Erst uf der Kanzel het! Von alle-n-Ek und Ende
Gehn d’ Lyt zu em in d’ Kirch, wenn er e Breddi halt.
Was er do herzli redt un rüered! Jung un alt
Versteht ne-n-un begryfft recht dytli syni Lehre;
Merr kintt em ufmerksam e halwe Daa zueheere.
Er sycht au dornoch us. Syn groß un scheeni Gestalt,
Syn schwarz un fyri’s Au, syn frischi Farb die gfallt
De Lytte gar; un dnoh isch au syn Stimm so kräfdi,
So hell un doch au dief, ball sanft, ball widder hefdi;
Un nix erkünstelt’s het syn Ton un syn Figur,
Syn Anstand un syn Ernst, ’s isch alles ganz Nadur.
"

prechtere,F,"Fr. Prechtere
De hest in allem Recht. Doch muest ne jez vergesse;
Nie soll merr uf e Mann so griddi sin versesse.
"

klärel,F,"Klärel
Kann merr denn dofor ebs?
"

prechtere,F,"Fr. Prechtere
Drumm sollst de Gläsler nit
So wyt weggwerfe. ’S isch e braver Mann. Es gitt
For Jümferle wie ier, nit alle Daa Hochzydder.
Ier meechte si derzue noch us em Eff.
"

klärel,F,"Klärel
Schunn widder
Kummt do der Kolmerer by Inne-n-uf ’s Dabeet.
"

prechtere,F,"Fr. Prechtere
Was hesch denn geje ne?
"

klärel,F,"Klärel
I waiß es nit. Er steht
Mer halt nit an. So isch ’s. Es gfallt mer au syn Namme
Nit recht; dernoh syn Sproch...
"

prechtere,F,"Fr. Prechtere
Do sottst de dich doch schamme,
Verständi wie de bisch, uf Klainikaide so
Nurr aacht ze genn. Was macht dier denn syn Namme do?
Syn Sproch heer i recht gern. Merr redt ’s Dytsch als noch besser
In Kolmer aß wie hie; freau nurr de Herr Brofesser.
Der geht als manchmol nuf uf Kolmer, un dem gfallt
Diß owwerländer Dytsch gar guet. An syner Gstalt
Isch doch nix widderli’s, un an sym Leweswandel
Gar nix ze tadle; dnoh het er e guete Handel,
Isch rych, guet, jung un frisch, nit dumm, un het di gern:
Was welle-n-err denn noch, ier Maidle? Himmelstern!
"

klärel,F,"Klärel
Ich will emol e Mann wo gscheid isch, wo in Ehre
Von andre ghalde wurd, von dem merr au ebbs lehre
Noch kann, wo d’ Welt het gsehn, un wo Maniere het.
"

prechtere,F,"Fr. Prechtere
Merr kriejt ’s nit allemol wie merr ’s meecht han. Es steht
An dier, ob du ne witt. Ich wurr di niemol zwinge.
"

klärel,F,"Klärel
Myn Glük isch halt verbey. Duen Si nit in mi dringe
For dene Kolmerer. Het merr am Mann kain Fraid,
Ze-n-isch d’ Eh wydderst nix aß e langs Herzelaid;
Do duet merr gscheider dran, merr blyt syn Lebdaa leddi.
"

prechtere,F,"Fr. Prechtere
E Mann isch besser noch aß kainer. Doch, ich breddi
Nurr dauwe-n-Ohre do. Der Wolfgang het diß Kind
Vergaukelt un verhext.
"

klärel,F,"Klärel
I bin em als nit Fynd;
I haa ne viel ze werth.
"

prechtere,F,"Fr. Prechtere
I kann di nit begryffe,
’S isch alles was i saa de Myse halt gepfiffe.
"

lizentiat,M,"Lizenziat
Pongswar Frau Bas. Wie steht ’s?
"

prechtere,F,"Fr. Prechtere
So so, bis ’s besser kummt.
"

lizentiat,M,"Lizenziat
Un Si, scheen Bäsel? Hä? Si sinn frey gar verstummt?
Ewwe ze mär ... Sie sehn vergelstert und verdaddert
Jo us!
"

klärel,F,"Klärel
bei Seite
I waiß nit recht was der alt Staches schnadert.
laut
Was steht ne ze Gebott, Herr Vedder?
"

lizentiat,M,"Lizenziat
Mier? I freau
Wie ’s um ier Gsundhait steht.
"

klärel,F,"Klärel
Ze diene, guet.
"

lizentiat,M,"Lizenziat
I trau
Imm Wetter nit erecht. I main’ ’s duet doch ebs himble.
"

prechtere,F,"Fr. Prechtere
’S het Kopfweh.
"

lizentiat,M,"Lizenziat
Pong! ’S isch guet. Do laye Si nurr Limble
Mit Kelnisch Wasser gfycht uf d’ Schläf un iwwer d’Nas,
Wenn Si in ’s Bett gehn. ’S stärkt ne d’ Nerve, Jumfer Bas,
Un macht noch wachse d’ Hoor. Duen Si sich au erbreche?
"

klärel,F,"Klärel
Ich? Ayewohl.
"

lizentiat,M,"Lizenziat
Pong! Pong! Do kinne Si druf reche,
Daß ’s nit vom Maaue kummt. Si sehn doch schaikecht us!
"

prechtere,F,"Fr. Prechtere
Es isch em halt schunn lang hudlecht: dnoh het ’s Verdruß
Au ghet.
"

lizentiat,M,"Lizenziat
Wie? Was Schakkräng? Liebs Bibbele, Si wäre
Nit bees sinn iwwer mich? ...
"

prechtere,F,"Fr. Prechtere
Die scheen wyß Käzzelere
Wo als so zahm isch gsinn un brächdi het gemuußt,
Isch schiewes gange gest; do het ’s halt recht gepfuusst.
’S isch gar e guets Vieh gsinn, gemäh un wachber, gspäßi,
Fladdierli, buschberli un brobber, au nit gfräßi.
"

lizentiat,M,"Lizenziat
’S Vieh isch vergängli halt, un d’ Kazze müen in ’s Gras
Au bysse wie der Mensch. Merr baikert, Jumpfer Bas,
Wenn aine, halt der Doot im Tribb het ze maggaye,
Un mit der Bainerdatsch aim ’s Stundeglas duet zaye.
’S Vieh isch fast ungezahlt noch besser dran; es waiß
Zuem Vorus nix dervon, do macht ’s em au nit haiß.
Betrüewe Si sich nit for so Dier, myn Schäzzel:
I bring ne morn e jungs un brächi’s Sydekäzzel;
Es isch e Röllerle-n-un greau, um d’ Schnuud isch ’s wyß,
Un an de Däzzle-n-au. Es macht ne Fraid gewiß;
’S haißt Räddele.
"

prechtere,F,"Fr. Prechtere
Si sinn jo gar gallant, Herr Vedder.
"

lizentiat,M,"Lizenziat
I bin e Kazzefrynd.
"

klärel,F,"Klärel
bei Seite
Wär nurr der dirr Flehpeder
Schunn widder furt.
"

lizentiat,M,"Lizenziat
Gummang? Scheen Bäsel, was beliebt?
"

klärel,F,"Klärel
Ich dank ne for ’s Bressend.
"

prechtere,F,"Fr. Prechtere
Due doch nit so betrüebt!
"

lizentiat,M,"Lizenziat
Wemmerr ebs liebs verliert, duet ’s aine-n-alsfurt keye;
So isch merr genaduert. Do mueß merr aim verzeye,
Wemmerr halt us Verdruß e bissel proxt un gräxt,
Un wie e Frosch im Muer noch bis in d’ Nacht nyn quäxt.
Was het ’s nit b’elendt, wie myn gelehrdi Azzel
Verunglükt isch? Im Huus isch do gsin e Gezwazzel.
D’ Maaud isch gsin usser sich, der Knecht het wüest gedon
For ludder Bangigkait; die Köche lauft dervon
Un holt mi. Wi i kumm, se het sie noch gezawwelt
Un mit de Füeßle so am Bode stark gekrawwelt;
Si het mi noch erkennt un het mi angegukt,
Als Gottersprich: do leau, wie ’s Hansele verzukt.
I sych de Veaujel noch, wie er verdräit het d’ Aue,
Un mit em Schnawwel gschafft als dät er an ebs kaue,
Wie er gedurkelt isch, wenn er het welle stehn;
Un wie er noch am End e Geller het lon gehn;
Dnoh d’ Fleyel us het gstrekt un wyt ufgsperrt de Schnawwel.
Druff hätte si mer ne schier mit der Offegawwel
Gar gschmisse nus uf d’Gass; do haw i awwer gsait:
Was, saa i, Hekevolk, der Hansel isch myn Fraid
Finf Johr lang gsinn, un het so brächdi redde kinne,
Un het mer gsyfert ’s Huus von Schowe-n-un von Spinne
Un, mit sallvenje, soll er jez nus uf de Mist,
For daß ne d’ erst best Kaz anschnuffelt un gar frißt?
Nixdi. Der Hansel mueß scheen usgebälgelt wäre;
E so gelehrts Stükvieh soll merr im Doot noch ehre.
Wer d’ andre-n-ehrt, ehrt sich, un wie werr in de Wald
Nyn gryscht so gryscht ’s erus. Mit der Münz wo merr zahlt,
Zahlt ess e-n-anderer au ...
"

klärel,F,"Klärel
bei Seite
Es isch nimm’ uszehalde! 
Geht hinaus.
"

lizentiat,M,"Lizenziat
Wohien liebs Herzele? – Es duet mer ’s Herz verspalde,
Daß es so druuri isch.
"

prechtere,F,"Fr. Prechtere
Diß wurd als schunn vergehn.
"

lizentiat,M,"Lizenziat
Wo isch denn ’s Lissele?
"

prechtere,F,"Fr. Prechtere
I haa ’s hy nonnit gsehn;
Doch soll ’s hyt Owe noch e bissel zu ess kumme.
"

lizentiat,M,"Lizenziat
I hätt em ebs bressierts ze saaue-n-un meecht numme
Erfahre-n-ob ’s wohr isch, daß es ball Hochzyt macht.
"

prechtere,F,"Fr. Prechtere
Aimol isch ’s wohr.
"

lizentiat,M,"Lizenziat
So ganz isch ’s donnit usgemacht.
Denn i kumm, wayer, her for ’s imm noch uszerede;
Syn Mueder meecht ’s gern han.
"

prechtere,F,"Fr. Prechtere
Do wott’ i nit druf wedde.
"

lizentiat,M,"Lizenziat
Si schikt mi dorum her.
"

prechtere,F,"Fr. Prechtere
Diß sinn nurr Schnekkedänz.
"

lizentiat,M,"Lizenziat
Nixdi, Frau Bas. I bin doch au kain Bebbelenz,
Waiß was der mehr isch, ich. D’ Starkhanse d’ Frau Rothherre
Will han i soll, kurz um, im Lissele-n-aawehre
Von syner Hyroth do. Si het ebs anders vor,
Un ’s reut si dichdi jez.
"

prechtere,F,"Fr. Prechtere
I glaub ’s nit.
"

lizentiat,M,"Lizenziat
’S isch doch wohr;
Si het e-n-Au uf mich.
"

prechtere,F,"Fr. Prechtere
Uf Sie? Was? Sie vexiere.
"

lizentiat,M,"Lizenziat
Nong! Nong! Frau Bas. I saa ’s. I wurr Si nit anrüere.
I bin ken Bue, un mach nie so kiennizzi Gspäß;
Was ich ze saaue haa, saa ich aim grad ins Gfräß.
"

prechtere,F,"Fr. Prechtere
Si redde scheen Dings do, un were frech un häwi.
"

lizentiat,M,"Lizenziat
I red frei von der Brust; wärd ’s der Ammeister, gäw i
Imm Antwort so: do hesch ’s, un isch der ’s nit genue,
Se stek, myntwäye gschwind, e Stekkel noch derzue.
"

prechtere,F,"Fr. Prechtere
Poz dausig!
"

lizentiat,M,"Lizenziat
’S stoßt mer uf, daß Si so styff weggläugle
Was i ne saa. – I waiß ’s gitt Maidle so, Gehlschnaikle,
Un Neese, grubflichdi, wo saaue-n-ich bin schunn
Noot am Sanggalle Marsch. So Meerkazgsichtre gunn
I Schmedder, Buffer, Schmiß, un wott merr dät sie jesse,
Daß ne d’ Hutt finkle dät, die Raffle, wo vergesse,
Daß i noch frisch un stark im riewje-n-Alder bin,
Un daß si wydderst nix aß dummi Zikkle sinn.
E Mann wie ich der basst erst recht for d’ Jumfer Lissel,
Un for d’ Fammilje-n-isch, Kryz un ken End, e bissel
Meh Ehr derby wenn ich, e hiesjer Burjers Sohn,
Die Dochter nimm, aß wenn der Lump si schleppt dervon,
Wo merr frey maint er isch imm Hund vom Waddel gfalle.
"

prechtere,F,"Fr. Prechtere
E Fremder? Was?
"

lizentiat,M,"Lizenziat
Aimol. Der Krummnas, wo ken Schnalle
An syne Schueje draat.
"

prechtere,F,"Fr. Prechtere
Der Herr us Breme?
"

lizentiat,M,"Lizenziat
Jo,
E growwer Zozies isch’s, ken Herr.
"

prechtere,F,"Fr. Prechtere
Wer kummt denn do?
Ah! Der Herr Gläsler isch’s.
"

gläsler,M,"Gläsler
Ae scheene guede-n-Owe
Froi Prächtere. Wee geht’s?
"

prechtere,F,"Fr. Prechtere
Mer kinne ’s nit recht lowwe.
Myn Dochter het Kopfweh un ich e klaini Scheen.
"

gläsler,M,"Gläsler
’S isch mer vo’ Härze laid.
"

lizentiat,M,"Lizenziat
I hoff ’s wurd ball vergehn.
"

gläsler,M,"Gläsler
den Lizenziat erblickend
Ghorsamer Diener, Herr.
"

lizentiat,M,"Lizenziat
sich tief beugend
Wott Serrwithör. Was lewe
D’ Lyt guets im Owwerland?
"

gläsler,M,"Gläsler
So so. Wä’ nomme d’ Räwe
Ne bizzle besser halt ussähde, gieng’s als guet.
Der Maister isch by-n-üss der Herbst, was där nit duet
Kaa wedder d’ Frucht, no’ Hampf, no’ Duwak, wee do hunte
Uswärfe. ’S isch e so. Der Räbmann isch meh gschunde
Aß epper ainer no’, u’ bringt ’s doch nit so wyt
Aß wee ne-n-andre Buur.
"

lizentiat,M,"Lizenziat
Was mache-n-ieri Lyt?
"

gläsler,M,"Gläsler
I dank der Nohfrooj: guet. – Es word dee Jumfer Klärel
Doch nit bettläjrigg sy’. I hab gwiß by’m ä Härel
Glych gmerkt, es fählt ’re-n-ebbs. Soll i nuf zue ’re gehn,
I sähdi see rächt gärn.
"

prechtere,F,"Fr. Prechtere
Nain. Blywe Si nur scheen;
Si kummt jez glych eraa.
"

gläsler,M,"Gläsler
Wänn ’s nurr däm liewe-n-Aengel
Nit üebel geht. So guet, so ohne-n-alli Mängel
An Fehler gitt ’s gewiß niggar viel Jumfre hie.
"

lizentiat,M,"Lizenziat
Parthong! ’S het jezzert so in Stroßburg meh wie nie;
Wurrum? Mer halde viel uf d’ Kinderzucht. Mer wisse
Daß merr sich do ken Sorj, ken Müej mueß lon verdrieße,
Un daß merr d’Bäumle jung mueß bieje. Jung gewohnt
Isch alt gedon. ’S gitt nix wo sich am End nit lohnt.
Us Kinder wäre Lyt; wie d’ Eltre d’ Kinder zeye,
So henn si si. Demm do, wo jung duet d’ Arwet scheue,
Bekummt si, wurd er gros [sic], aß wie de Hunde ’s Gras.
Drum sehn mer hie stark druf, isch ’s jez nit wohr, Frau Bas?
Daß unsri Maidle recht an ’s Schaffe sich geweene;
D’ Arwet macht gsund, un steht de Wüeste wie de Scheene.
Drum henn di Jumfre-n-au so schafferichdi Händ;
’S Horn an de Fingre het no’ wenni Lyt verschändt.
Do müen si alles selbst sich spinne, näeje, strikke,
Mit stehn am Beejeldisch, ’s Gedüech un d’ Klaider flikke,
Ynkaufe-n-uf em Märk un koche-n-in der Küch;
Wer vil Hilf brucht isch arm, wer wenni brucht isch rych.
Dnoh were si au scharf zuem Kirchegehn anghalde,
Un do henn si, gewiß, ’s Exembel an de-n-Alde.
Merr isch hie erwer, frumm, lebt nit in Suus un Bruus,
Un ehrt au d’ Gaistlikait. Reljon bringt Glük in ’s Huus.
"

gläsler,M,"Gläsler
Där Herr redt wee-n-ä Buech. Aer het doch o’ vil Kinder?
"

lizentiat,M,"Lizenziat
Ich? Nong, myn Herr. Wurrum, i haa nit ains.
"

gläsler,M,"Gläsler
Der Schinder!
I hät, by Gosch, so gloibt, är het ä ganz Huus voll,
Daß är ’s so saaje kann wee merr see zieje soll.
Het är nie keni ghet?
"

lizentiat,M,"Lizenziat
Nong. Wurrum, i bin leddi.
"

gläsler,M,"Gläsler
Aer ä Junggsell?
"

prechtere,F,"Fr. Prechtere
’S isch wohr. Der Herr isch halt zue steddi
Als gsin, zue yngebildt, het sich zue lang bedenkt.
"

lizentiat,M,"Lizenziat
’S isch so. Merr isch manchmol im Kopf grad wie verrenkt;
’S haißt au: Ochs schau uf ’s Buech wemmer e Frau will nemme,
Daß merr nit hindedryn sich wie e Hund mueß schämme;
Doch isch es als noch Zyt.
"

gläsler,M,"Gläsler
’S isch doch ä bizzle spoot.
"

lizentiat,M,"Lizenziat
Was spoot? I bin nit alt. Grannade Sabberlot!
Waiß er ’s wyl er mer doch er saat. Er sott z’erst lehre
Wie merr so Lyt wie ich tidliere duet un ehre?
"

gläsler,M,"Gläsler
Haa-n-i ’s dän bees so gamaint, Herr Lizeziat.
"

prechtere,F,"Fr. Prechtere
Si sinn
Hyt ordetli wie lezz.
"

lizentiat,M,"Lizenziat
Ich bin aß wie i bin;
Un wärde d’ andre nurr wie ich, se gängd ’s von aaße
Wie gschmiert in dere Welt. Es hewwe gar viel d’ Nase
Ungaddi hoch in d’ Heeh wo nix sinn geje mier,
Un wo i, wemmer will, blind uf de Gänsstall füer.
"

gläsler,M,"Gläsler
’S kummt epper. Wär ka ’s sinn?
Klärchen und Christinchen treten ein.
"

lizentiat,M,"Lizenziat
Ah Pongswar! Endli kumme
Die scheene Jümferle. Wurrum isch ’s Lissel numme
Nit au derby?
Christinel
S’ kan nit. Es bly’t hyt Owes d’haim
By syner Mueder.
"

lizentiat,M,"Lizenziat
Pong. Mer kan, myn sechs, doch kai’m
Von dene Maidle do ken breesel numme traoue.
Was hesch de mi nit hyt Christinel frech belaoue
Mit dere Lycht?
Christinel
Was isch?
"

lizentiat,M,"Lizenziat
Wie i uf d’Kurwaau’ nus
Geloffe kumm, se haißt’s: Halt, vor der Düer isch drus.
’S Door isch scheen zuegsperrt gsin, un wie i ’s uf will mache,
Se schieße drei vier Hund los uf mi grad wie Drache,
Der ain pakt mi am Rock, der ander springt in d’Heeh
Un schnappt mer nooch der Nas, der dritt, noch duet mer ’s Weh,
Byßt mi in d’ Strümpf, der viert ryßt mer gar us de Hosse
E Schliebe; hät i nit Geller usgelosse,
Se hät diß Deifelsvieh mi ganz verhoort, villycht
Noch umgebrocht derzue.
"

klärel,F,"Klärel
Ey! Wott e drurji Gschicht.
"

lizentiat,M,"Lizenziat
Do isch e Gardemann halt gschwind derzue geloffe,
Der het die Kaiwehund recht mit der Baitsch getroffe
Un het di durchgegerbt.
"

klärel,F,"Klärel
Do hät i mi gewehrt;
Si saaue jo Si sinn so herzaft.
"

