"drama_type","speaker","sex","job","job_category","social_class","text","numTokens","numLexTokens","lexRatio","anger","anticipation","arousal","disgust","dominance","fear","joy","sadness","surprise","trust","valence"
"comedy","Hortense","F","","",NA,"
            
HORTENSE:
Es isch doch schön, so g'eehrt ze wäre, gell, tante.
",11,1,0.0909090909090909,-0.307891329511896,0.57820575823124,0.57074347778563,-0.275197831996993,0.431414400501336,-0.550753848441432,-0.0633032228063811,-0.916395809326011,-0.0724677431022474,-0.111389189267292,0.711985034326102
"comedy","Hortense","F","","",NA,"
            
HORTENSE:
Gell dü bisch niedisch uff mich?
",7,1,0.142857142857143,-0.307891329511896,0.57820575823124,0.57074347778563,-0.275197831996993,0.431414400501336,-0.550753848441432,-0.0633032228063811,-0.916395809326011,-0.0724677431022474,-0.111389189267292,0.711985034326102
"comedy","Président vum Fuessballe-Club « Etoile »","M","sports_club_president","associative_world",NA,"
            
PRESIDENT:
Tüer uff wenn's beliebt.
",6,2,0.333333333333333,-0.369441033118906,0.48920356944114,0.554576263087211,-0.2816038561957,0.449961811631628,-0.582813764298001,-0.052867116543919,-0.883385449872047,0.0532797430198471,-0.168904424860749,0.73073581240515
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
's wurd doch kener mit 'me Haiwaaue kumme.
",9,1,0.111111111111111,-0.369441033118906,0.48920356944114,0.554576263087211,-0.2816038561957,0.449961811631628,-0.582813764298001,-0.052867116543919,-0.883385449872047,0.0532797430198471,-0.168904424860749,0.73073581240515
"comedy","Hortense","F","","",NA,"
            
HORTENSE:
(macht uff)
Entrez!
",6,2,0.333333333333333,-0.441273063622581,0.368498898289896,0.505791469582663,-0.296518266754573,0.45531003759158,-0.620720833270846,-0.0257356227018062,-0.844739410400746,0.1711281178711,-0.242396663433399,0.747345371506568
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
Monsieur, was soll denn diss bedidde?
",7,1,0.142857142857143,-0.441273063622581,0.368498898289896,0.505791469582663,-0.296518266754573,0.45531003759158,-0.620720833270846,-0.0257356227018062,-0.844739410400746,0.1711281178711,-0.242396663433399,0.747345371506568
"comedy","Président vum Fuessballe-Club « Etoile »","M","sports_club_president","associative_world",NA,"
            
PRESIDENT:
Zwai Schwergewicht for unser Schwergewichsstemmer Camille, zuem ewige Andenke als Hochzittsgschenk
            vum Athlete-Club « Bojon ». Mamsell Hochzittere, wenn Sie emol Dischbetat han mit-em Camille, saaue
            Sie nix, stemme Sie die zwai Gewichtle, un Ihrer Röüjes isch verschwunde. Kraft üewerwind alles,
            Kraft macht rich an Körper un Seel, Kraft isch Läwe, Kraft üewerwind alles, sogar e Frau.
",58,13,0.224137931034483,-0.519630439100891,0.223403895138472,0.427464802703756,-0.321368496577505,0.450028003501959,-0.663839976341037,0.0184023989716402,-0.803379477865414,0.275451655447832,-0.326612700697724,0.762297772641143
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
Vergesse Sie nit unsri Zung, wo au e Kraft isch, un 's guete Koche.
",15,4,0.266666666666667,-0.519630439100891,0.223403895138472,0.427464802703756,-0.321368496577505,0.450028003501959,-0.663839976341037,0.0184023989716402,-0.803379477865414,0.275451655447832,-0.326612700697724,0.762297772641143
"comedy","Président vum Fuessballe-Club « Etoile »","M","sports_club_president","associative_world",NA,"
            
PRÉSIDENT:
Lache Sie nit, Mamsel Hochzittere. Ich bin au g'hirot, hab sechs Kinder, alli gsund, alli stemme.
            Ich wüensch Ihne 's nämlich.
",22,5,0.227272727272727,-0.600605251980066,0.0630221931804058,0.324251549422902,-0.357133562528533,0.437471038427104,-0.711005964354113,0.078885745576909,-0.762464854191618,0.361637117942918,-0.41525177936269,0.776278370475163
"comedy","Président vum Fuessballe-Club « Etoile »","M","sports_club_president","associative_world",NA,"
            
PRESIDENT :
Wie Sie wôlle. Awer mir laischte ebbs. Union fait la force. Ha, diss will ich maane. Un do bin ich
            stolz druff.
",23,2,0.0869565217391304,-0.600605251980066,0.0630221931804058,0.324251549422902,-0.357133562528533,0.437471038427104,-0.711005964354113,0.078885745576909,-0.762464854191618,0.361637117942918,-0.41525177936269,0.776278370475163
"comedy","Hortense","F","","",NA,"
            
HORTENSE:
Un au zue denne viele Medaill, wo Ihri Bruscht ziere.
",11,1,0.0909090909090909,-0.680397028559793,-0.102332846080101,0.202072266676112,-0.404164989980959,0.421524600169556,-0.760605333635632,0.154123590277431,-0.725177999119434,0.426291789834828,-0.501478835348016,0.790093938974922
"comedy","Président vum Fuessballe-Club « Etoile »","M","sports_club_president","associative_world",NA,"
            
PRESIDENT:
Medaille? Die sin ehrlich verdient. Füenf Rettungsmedaill, un d'andere hab ich mir bie
            internationale Wettkämpf g'holt.
",18,3,0.166666666666667,-0.680397028559793,-0.102332846080101,0.202072266676112,-0.404164989980959,0.421524600169556,-0.760605333635632,0.154123590277431,-0.725177999119434,0.426291789834828,-0.501478835348016,0.790093938974922
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
Finde Sie nit, dass die viele Medaill gfährlich schwer sin?
",11,4,0.363636363636364,-0.755551573797683,-0.261807138828595,0.0677302383197727,-0.462039688370965,0.406305211538111,-0.810683307499097,0.241689207636642,-0.694497886417941,0.467378371006253,-0.578480867756043,0.804576247930047
"comedy","Président vum Fuessballe-Club « Etoile »","M","sports_club_president","associative_world",NA,"
            
PRESIDENT:
Kraft isch Läwe. Kraft üewerwind alles. 
            
(Geht stolz ab, kummt glich widder mit zwei Fischgerte un e 're Filosch)
",22,5,0.227272727272727,-0.755551573797683,-0.261807138828595,0.0677302383197727,-0.462039688370965,0.406305211538111,-0.810683307499097,0.241689207636642,-0.694497886417941,0.467378371006253,-0.578480867756043,0.804576247930047
"comedy","Hortense","F","","",NA,"
            
HORTENSE:
Tante, wie der stolz abgange isch, der Kraftmensch, sogar ohne Bojongrüess.
",12,1,0.0833333333333333,-0.823161922977647,-0.404717130247257,-0.0715113313440749,-0.529460300174919,0.395839842463674,-0.859066760866977,0.3384572193858,-0.67297620279803,0.484272204511584,-0.640022450014247,0.820476417727122
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
Der Bojon-Président gfallt mer. Kraft! Kraft!
",7,2,0.285714285714286,-0.823161922977647,-0.404717130247257,-0.0715113313440749,-0.529460300174919,0.395839842463674,-0.859066760866977,0.3384572193858,-0.67297620279803,0.484272204511584,-0.640022450014247,0.820476417727122
"comedy","Président vum Fuessballe-Club « Etoile »","M","sports_club_president","associative_world",NA,"
            
PRESIDENT:
Fraid mich, dass ich Ihne gfall. Un wie ich au Président vum Angelsportsverein « Hechtekrähn »
            bin, so schenk ich dem junge Paar, zwai Gerte un e Filosch, im Gedanke, dass d'r Camille un Sie, au
            Membre vun unserem Angelveraan wäre.
",42,3,0.0714285714285714,-0.881016175930645,-0.521255393792316,-0.208362633936944,-0.604215560793577,0.393746608291767,-0.90349366783922,0.440774551912294,-0.66253229075244,0.477740678751047,-0.680956674766366,0.838358298952995
"comedy","Président vum Fuessballe-Club « Etoile »","M","sports_club_president","associative_world",NA,"
            
PRESIDENT:
Stimmt! Es wurd am besser in d'r freie Natür, statt d'haam in d'r Stubb ze sitze, un
            melancholische Gedanke noochzehenke; 's Fische isch e grenzeloses Vergnieje, es kalmiert Nerve, mer
            üebt sich in d'r Geduld, wenn mer stundelang uff's Zäpfel glüürt. E Biss, e Ruck un e Bräse, e
            Berschi, e Hecht, odder e Nas zawelt am Aengele. D'r Angelsport macht Fraid, bsunder s' halb zwait.
            Un wenn d'Fischbüechs garniert isch, geht's haamezues mit e're Bachet in Glüeck un Aanigkeit. Sie
            köenne rüehig 's Kinderkitschel als mitnämme, denn...
",93,13,0.139784946236559,-0.881016175930645,-0.521255393792316,-0.208362633936944,-0.604215560793577,0.393746608291767,-0.90349366783922,0.440774551912294,-0.66253229075244,0.477740678751047,-0.680956674766366,0.838358298952995
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
Exküsiere Sie, mir muehn uns rüeschte for uff d'Mairie.
",11,2,0.181818181818182,-0.927681418516812,-0.603143122315016,-0.335921767793637,-0.683209047588102,0.402939670412628,-0.941739658247576,0.544653714664092,-0.664281807171886,0.449848844896279,-0.697651506984747,0.858499460843124
"comedy","Président vum Fuessballe-Club « Etoile »","M","sports_club_president","associative_world",NA,"
            
PRESIDENT:
O, ich hab Zitt. Was gibt's denn ze esse?
",11,1,0.0909090909090909,-0.927681418516812,-0.603143122315016,-0.335921767793637,-0.683209047588102,0.402939670412628,-0.941739658247576,0.544653714664092,-0.664281807171886,0.449848844896279,-0.697651506984747,0.858499460843124
"comedy","Président vum Fuessballe-Club « Etoile »","M","sports_club_president","associative_world",NA,"
            
PRESIDENT:
Sie wiss-es nit? Diss isch letz. Wo isch denn 's Hochzitts-Esse?
",12,1,0.0833333333333333,-0.962518292754495,-0.64418577283553,-0.448043690786755,-0.762559658988965,0.425379626464099,-0.971733228632353,0.645976237482847,-0.678412181581391,0.403799102472648,-0.688298299448184,0.880808097677764
"comedy","Hortense","F","","",NA,"
            
HORTENSE:
Ich glaab im Restaurant zuem « Wüetige Schimmel ».
",10,2,0.2,-0.962518292754495,-0.64418577283553,-0.448043690786755,-0.762559658988965,0.425379626464099,-0.971733228632353,0.645976237482847,-0.678412181581391,0.403799102472648,-0.688298299448184,0.880808097677764
"comedy","Président vum Fuessballe-Club « Etoile »","M","sports_club_president","associative_world",NA,"
            
PRESIDENT:
Was? Viel Vergnieje. Na, Adie mit e'me Muskelgruess. 
            
(Druckt Hortense d'Hand).
",16,2,0.125,-0.985626631873897,-0.640694833877238,-0.539641292962048,-0.8377716248742,0.461887583647247,-0.991652696779316,0.740694155523537,-0.704115128590033,0.34371603459299,-0.653078553560614,0.904763286674632
"comedy","Hortense","F","","",NA,"
            
HORTENSE:
Merci vielmols for.... o — o! 
            
(Schlenkert schmerzhaft d'Hand, stellt d'Gerte an's Kanebe).
",19,1,0.0526315789473684,-0.985626631873897,-0.640694833877238,-0.539641292962048,-0.8377716248742,0.461887583647247,-0.991652696779316,0.740694155523537,-0.704115128590033,0.34371603459299,-0.653078553560614,0.904763286674632
"comedy","Président vum Fuessballe-Club « Etoile »","M","sports_club_president","associative_world",NA,"
            
PRESIDENT:
(druckt Octavie d'Hand)
Viel Vergnieje Mamsell.
",10,1,0.1,-0.997728451959828,-0.591747884443302,-0.606902169965481,-0.903966234035277,0.512036745117038,-1,0.82501825649295,-0.73958288264588,0.274389966315395,-0.594176142623883,0.929384607936685
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
Merci! O Jesses! D'r Aanzig wo nit bressiert isch. O Jesses! 
            
(Ringelt sich vor Schmerze).
",18,3,0.166666666666667,-0.997728451959828,-0.591747884443302,-0.606902169965481,-0.903966234035277,0.512036745117038,-1,0.82501825649295,-0.73958288264588,0.274389966315395,-0.594176142623883,0.929384607936685
"comedy","Président vum Fuessballe-Club « Etoile »","M","sports_club_president","associative_world",NA,"
            
PRESIDENT:
« Im wüetige Schimmel ». Yhihi! 
            
(Ab).
",10,2,0.2,-1,-0.499270140587324,-0.647411557876143,-0.956162218286642,0.574130018586311,-0.995648724892869,0.895583308553117,-0.78207071722139,0.200994470041198,-0.515634274472288,0.953235257675024
"comedy","Hortense","F","","",NA,"
            
HORTENSE:
O mini Hand füenkelt wie Fyr. Merci for so e Kraft.
",12,1,0.0833333333333333,-1,-0.499270140587324,-0.647411557876143,-0.956162218286642,0.574130018586311,-0.995648724892869,0.895583308553117,-0.78207071722139,0.200994470041198,-0.515634274472288,0.953235257675024
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
(blosst uff d'Hand)
Denne Président vergesst mer so schnell nit.
",14,2,0.142857142857143,-0.993869041117452,-0.367932752450077,-0.660179187808323,-0.989587283321737,0.645266255366386,-0.977866112410048,0.94958252833101,-0.828023960093542,0.128793797843338,-0.42306851007694,0.974460573024291
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
Es isch doch schad um denne Mann.
",8,2,0.25,-0.993869041117452,-0.367932752450077,-0.660179187808323,-0.989587283321737,0.645266255366386,-0.977866112410048,0.94958252833101,-0.828023960093542,0.128793797843338,-0.42306851007694,0.974460573024291
"comedy","Hortense","F","","",NA,"
            
HORTENSE:
Schad? Wieso.
",3,1,0.333333333333333,-0.98079673542142,-0.204875372694329,-0.645574959453165,-1,0.721491661197473,-0.946310999437625,0.984865956833159,-0.873263414407372,0.0628560817232973,-0.323258236907036,0.990861486476839
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
Wenn'r je 's Unglüeck het in's Wasser ze falle kummt'r nim in d'Höh, wäje sine schwere
            Rettungsmedaille.
",20,3,0.15,-0.98079673542142,-0.204875372694329,-0.645574959453165,-1,0.721491661197473,-0.946310999437625,0.984865956833159,-0.873263414407372,0.0628560817232973,-0.323258236907036,0.990861486476839
"comedy","Hortense","F","","",NA,"
            
HORTENSE:
Es zwirwelt mer alles im Kopf herum. Ich sieh fascht nix vor Schmerze. 
            
(Horcht)
(Lauft an d'Tüer, risst sie uff, un umarmt d'r Président vum
            Automobil-Club)
",32,2,0.0625,-0.962065018207199,-0.0192721168813365,-0.605184770212969,-0.98399946019639,0.798027108725181,-0.901011547809839,1,-0.913219132352314,0.00778715863550983,-0.223648264672627,1
"comedy","Président vum Fuessballe-Club « Etoile »","M","sports_club_president","associative_world",NA,"
            
PRESIDENT:
So haiss ich, chère Mademoiselle.
",6,1,0.166666666666667,-0.962065018207199,-0.0192721168813365,-0.605184770212969,-0.98399946019639,0.798027108725181,-0.901011547809839,1,-0.913219132352314,0.00778715863550983,-0.223648264672627,1
"comedy","Hortense","F","","",NA,"
            
HORTENSE:
(Geht verschrocke hinterschi)
Mon Dieu, ich, ich kenn Sie jo gar nit. Gott muess ich mich schämme. 
            
(Bedeckt 's Gsicht).
",25,3,0.12,-0.938590193790065,0.17822981216353,-0.541603095336896,-0.939299945134988,0.869556924024779,-0.842328018760179,0.994287971311583,-0.943199132731368,-0.03250185804793,-0.131798958748485,0.99933147581644
"comedy","Président vum Fuessballe-Club « Etoile »","M","sports_club_president","associative_world",NA,"
            
PRESIDENT:
Gar nit notwendig Demoiselle. 
            
(Stellt sich vor).
(Verneigt sich au geje Octavie).
",17,1,0.0588235294117647,-0.938590193790065,0.17822981216353,-0.541603095336896,-0.939299945134988,0.869556924024779,-0.842328018760179,0.994287971311583,-0.943199132731368,-0.03250185804793,-0.131798958748485,0.99933147581644
"comedy","Président vum Fuessballe-Club « Etoile »","M","sports_club_president","associative_world",NA,"
            
PRESIDENT:
Notre cher membre Camille a choisi une charmante Demoiselle. Mes félicitations de tout mon coeur. 
            
(Gibt e're d'r Strüss.)

            
(Gibt e're zwai Schmüetz)
",28,4,0.142857142857143,-0.910781463143966,0.376161535081038,-0.458182625964383,-0.864949413469713,0.930560564418475,-0.770906666974134,0.967753869107402,-0.958677132827717,-0.0549824938691618,-0.054827047598999,0.986356537157386
"comedy","Président vum Fuessballe-Club « Etoile »","M","sports_club_president","associative_world",NA,"
            
PRESIDENT:
(verneigt sich dief vor Hortense, derno vor Octavie mit Handschmutz ab).
",14,1,0.0714285714285714,-0.910781463143966,0.376161535081038,-0.458182625964383,-0.864949413469713,0.930560564418475,-0.770906666974134,0.967753869107402,-0.958677132827717,-0.0549824938691618,-0.054827047598999,0.986356537157386
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
(macht e Knix, grossi Paus.)
Was saasch jetzt?
",11,2,0.181818181818182,-0.878459455772208,0.562931248204083,-0.358763201297402,-0.761473821789443,0.975665726118955,-0.687631000579303,0.921093677943678,-0.955581849892122,-0.0576443644447613,0.00112033019987123,0.958783794320036
"comedy","Hortense","F","","",NA,"
            
HORTENSE:
Ich find ken Wort meh.
",6,2,0.333333333333333,-0.878459455772208,0.562931248204083,-0.358763201297402,-0.761473821789443,0.975665726118955,-0.687631000579303,0.921093677943678,-0.955581849892122,-0.0576443644447613,0.00112033019987123,0.958783794320036
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
E weritawels Auto als Hochzittsgschenk!? Voilà, diss loss ich mir jetzt gfalle. Nowel, was nowel
            heisst. Nowler als die Schwergewichter do, un Fischgerte.
",24,3,0.125,-0.840844793548924,0.727525186419148,-0.247402332538544,-0.630933943349187,1,-0.593576187512236,0.855600082181595,-0.930570021783939,-0.0395733122109203,0.0313186419734008,0.914693568122559
"comedy","Hortense","F","","",NA,"
            
HORTENSE:
(stolz)
Gott was e Glüeck, so e Mann ze bekumme, wo So angsehne isch. Wo'r nume bliebt. O ich verzwazzel
            noch, ich fahr noch zue d'r Hütt nüss.
",31,5,0.161290322580645,-0.840844793548924,0.727525186419148,-0.247402332538544,-0.630933943349187,1,-0.593576187512236,0.855600082181595,-0.930570021783939,-0.0395733122109203,0.0313186419734008,0.914693568122559
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
Masch diss jo nitt, sunscht kummsch nimi nyn. E Moment, ich bin waier wunderfitzig uff denne
            Zwaisitzer. 
            
(Hinte ab.)
",22,2,0.0909090909090909,-0.79662066618678,0.860166290308468,-0.128127876632974,-0.476887137366598,0.999518310840846,-0.489971348363747,0.773067542789271,-0.881266029080722,-0.000970582018815169,0.0328122563684767,0.852692349060719
"comedy","Hortense","F","","",NA,"
            
HORTENSE:
D'r Camille wurd Aue mache. Awer froh bin ich, dass miner Hochzitter ken so Bart het, wo aam im
            Gsicht erum grawelt. 
            
(Riebt sich d'Backe).
",29,4,0.137931034482759,-0.79662066618678,0.860166290308468,-0.128127876632974,-0.476887137366598,0.999518310840846,-0.489971348363747,0.773067542789271,-0.881266029080722,-0.000970582018815169,0.0328122563684767,0.852692349060719
"comedy","Hortense","F","","",NA,"
            
HORTENSE:
(Schrei, fallt uff d'r Sessel).
",8,2,0.25,-0.744066823999549,0.952889648107301,-0.00473008783048046,-0.304253033161951,0.971285001693079,-0.378172976139767,0.675685181190276,-0.806452825989291,0.0568854825611878,0.00462870589397846,0.772047941694621
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
Was saasch zue dem Zwaisitzer. Haha! 
            
(Stell d'Kütsch vor Tüer rechts).
",15,1,0.0666666666666667,-0.744066823999549,0.952889648107301,-0.00473008783048046,-0.304253033161951,0.971285001693079,-0.378172976139767,0.675685181190276,-0.806452825989291,0.0568854825611878,0.00462870589397846,0.772047941694621
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
Hortense, dü hesch e Chance wie selte. Haha!
",9,2,0.222222222222222,-0.681255828241062,1,0.119394311349846,-0.119088858903387,0.91369242978314,-0.259650920398055,0.565924847454764,-0.706201686500963,0.131730850185163,-0.0521540503903708,0.672796094250588
"comedy","Hortense","F","","",NA,"
            
HORTENSE:
Chance saasch dü?
",4,1,0.25,-0.681255828241062,1,0.119394311349846,-0.119088858903387,0.91369242978314,-0.259650920398055,0.565924847454764,-0.706201686500963,0.131730850185163,-0.0521540503903708,0.672796094250588
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
E chance, dass nit schun e Bubbel in d'r Kutsch lejt.
",12,2,0.166666666666667,-0.606296389915433,0.998384961348619,0.241338813461326,0.071713336668076,0.82660210124843,-0.135986449792213,0.44643117575977,-0.581931864161616,0.220453437063592,-0.13449093573735,0.555810856486769
"comedy","Hortense","F","","",NA,"
            
HORTENSE:
Tante, verschon mich, es isch zeviel uff anmol.
",9,1,0.111111111111111,-0.606296389915433,0.998384961348619,0.241338813461326,0.071713336668076,0.82660210124843,-0.135986449792213,0.44643117575977,-0.581931864161616,0.220453437063592,-0.13449093573735,0.555810856486769
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
Ja, awer wenn mer's recht bedenkt — was nutzt dich e Kinderkütsch? Diner Zueküenftig isch jo nie
            d'haam!
",21,2,0.0952380952380952,-0.517603690849799,0.947667518021324,0.358723097466977,0.260789540381108,0.711399392545635,-0.00888005655254864,0.319919434011479,-0.436395417031794,0.319268064202316,-0.23759566108908,0.422832860217381
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
(schmeichelt)
Bisch jetzt bös? Waisch was d'r Athlete-Président gsaat het? Wenn mer e Röüjes het, soll mer
            stemme. Kumm, helf, die Dinger muehn do eweck. Allez Hortense, hebb dich, Ho-hupp!
",33,3,0.0909090909090909,-0.517603690849799,0.947667518021324,0.358723097466977,0.260789540381108,0.711399392545635,-0.00888005655254864,0.319919434011479,-0.436395417031794,0.319268064202316,-0.23759566108908,0.422832860217381
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
(fixiert d'r Gaston, geht um 'ne rum)
Höre Sie, Monsieur, Sie kumme mir so bekannt vor. Ah, sin Sie nit der Herr wo mich zellemols
            Tennis gelehrt het? 
            
(Lajt d'Händ uff d'Bruscht)
",39,4,0.102564102564103,-0.414173158731256,0.850192057945625,0.469672426536742,0.440704080253497,0.570958438200678,0.119834924461566,0.189085668870905,-0.273586898156351,0.42391838406093,-0.355290455391393,0.276452060033633
"comedy","Gaston","M","","",NA,"
            
GASTON:
Octavie, ich bin in d'r ganze Welt erumgflöüje, un jetzt fliehj ich in dini Aerm — uff ewig! 
            
(Umarmung).
",22,4,0.181818181818182,-0.414173158731256,0.850192057945625,0.469672426536742,0.440704080253497,0.570958438200678,0.119834924461566,0.189085668870905,-0.273586898156351,0.42391838406093,-0.355290455391393,0.276452060033633
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
Gaston, d'r Himmel hängt voll Bassgeje.
",7,2,0.285714285714286,-0.295832592486953,0.710848979790452,0.57274958621838,0.604361696291615,0.409519432731016,0.24817797746344,0.0565321597824424,-0.0985820743262841,0.52989458629631,-0.480451636829278,0.120044065590246
"comedy","Camille","M","","",NA,"
            
CAMILLE:
Exküsier Hortense, ich hab noch schnell e Mätschel in Paris gemacht, un 30.000 Fränkle
            erüssgfuessballert. 
            
(Luejt erum).
",21,2,0.0952380952380952,-0.295832592486953,0.710848979790452,0.57274958621838,0.604361696291615,0.409519432731016,0.24817797746344,0.0565321597824424,-0.0985820743262841,0.52989458629631,-0.480451636829278,0.120044065590246
"comedy","Gaston","M","","",NA,"
            
GASTON:
Mes amis — mini Hochzittere.
",6,2,0.333333333333333,-0.163447997259069,0.536753032413791,0.666852413395371,0.745404430702779,0.232486024001591,0.374012063252794,-0.0752903418014536,0.0826859669570201,0.63265547346697,-0.60551611370742,-0.0423381153683583
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
Mir gehn mit uff d' Mairie, un fliehje in de Himmel; dummle Euch, es bressiert.
",16,2,0.125,-0.163447997259069,0.536753032413791,0.666852413395371,0.745404430702779,0.232486024001591,0.374012063252794,-0.0752903418014536,0.0826859669570201,0.63265547346697,-0.60551611370742,-0.0423381153683583
"comedy","Hortense","F","","",NA,"
            
HORTENSE:
Camille, luej, was mir for schöeni Gschenker bekumme han.
",10,3,0.3,-0.0190610216233875,0.336799327392978,0.751092551712402,0.858567044539572,0.0461553165629973,0.495044983308761,-0.204123572914769,0.263701288627627,0.727843870954791,-0.723009775886624,-0.206112484711148
"comedy","Hortense","F","","",NA,"
            
HORTENSE:
(lauft nooch rechts)
Babbe, d' Camille isch do.
",11,1,0.0909090909090909,-0.0190610216233875,0.336799327392978,0.751092551712402,0.858567044539572,0.0461553165629973,0.495044983308761,-0.204123572914769,0.263701288627627,0.727843870954791,-0.723009775886624,-0.206112484711148
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
(lauft nooch links)
Caroline, Grand'mère, er isch kumme, sie sin kumme!
",14,2,0.142857142857143,0.134059639664784,0.121127885943514,0.824672112599083,0.939967212640696,-0.142603043914238,0.608846513884653,-0.327927178820244,0.437675189720509,0.811485244133011,-0.826057697974921,-0.366349780920193
"comedy","Camille","M","","",NA,"
            
CAMILLE:
Schwejermame, es bressiert 
            
(Umarmung).
",7,1,0.142857142857143,0.134059639664784,0.121127885943514,0.824672112599083,0.939967212640696,-0.142603043914238,0.608846513884653,-0.327927178820244,0.437675189720509,0.811485244133011,-0.826057697974921,-0.366349780920193
"comedy","Grossmame","F","","",NA,"
            
GROSSMAME:
Eweck do. Bonjour Hochzitter. 
            
(Schlüdert Caroline uff d'Sitt, Umarmung.)
",13,3,0.230769230769231,0.291464398649987,-0.0994677656788813,0.886774367753003,0.987311021479137,-0.326699402854633,0.712885123291756,-0.444890853221075,0.597874925428783,0.880160758533821,-0.908838166291638,-0.517979671394428
"comedy","Conrad","M","","",NA,"
            
CONRAD:
Eweck Mame, Salü Camille. 
            
(Risst d'Grossmame weck, Umarmung).
",12,2,0.166666666666667,0.291464398649987,-0.0994677656788813,0.886774367753003,0.987311021479137,-0.326699402854633,0.712885123291756,-0.444890853221075,0.597874925428783,0.880160758533821,-0.908838166291638,-0.517979671394428
"comedy","Octavie","M","","",NA,"
            
OCTAVIE:
Liewi Familli, do stell ich Euch miner fiancé Gaston vor. Umarme uns.
",13,4,0.307692307692308,0.447670676140691,-0.31415027623311,0.936482532317058,1,-0.49918738483099,0.804586329155528,-0.553436131841995,0.737953086927136,0.931147735616891,-0.966947558237059,-0.656011024930078
"comedy","Caroline","F","","",NA,"
            
CAROLINE:
D'r Gaston, dini alt Flamm? Gratülier. 
            
(Umarmt Gaston).
",11,1,0.0909090909090909,0.447670676140691,-0.31415027623311,0.936482532317058,1,-0.49918738483099,0.804586329155528,-0.553436131841995,0.737953086927136,0.931147735616891,-0.966947558237059,-0.656011024930078
"comedy","Conrad","M","","",NA,"
            
CONRAD:
Wenn e alti Schier brennt, isch sie nim ze löesche. Gratülier.
",12,1,0.0833333333333333,0.596408746887621,-0.512629121089443,0.972737330722273,0.979132646621975,-0.653616852789489,0.881412635611228,-0.652211089044807,0.852259736270247,0.962522416333794,-0.997650611861644,-0.77575493068618
"comedy","Grossmame","F","","",NA,"
            
GROSSMAME:
(het d'Schwergewicht gsehne, stemmt beidi)
Zwaihundert Kilo! Sport gibt Kraft!
(Vun drüsse hört mer Müsik odder G'sang. Camille füehrt Hortense, Gaston, Octavie, Conrad,
            Caroline. Ab. Wie d'Grossmame sieht, dass sie ellaan isch, stellt sie schnell d'Gewichter ab, macht e
            Handstand odder schlaat e Burzelbaam.)

              
Rideau.
",53,5,0.0943396226415094,0.596408746887621,-0.512629121089443,0.972737330722273,0.979132646621975,-0.653616852789489,0.881412635611228,-0.652211089044807,0.852259736270247,0.962522416333794,-0.997650611861644,-0.77575493068618
